Heart Rate,Skin Temperature,Blink Rate,Time of Day,Mood,Score
64.46969045480981,35.86691450864488,12.126358455113033,Night,Sad,6.423524805742087
66.32859027241625,36.682575393605056,15.346464849418751,Evening,Relaxed,19.405388024560498
84.2882981160101,36.9042745116085,24.176749409561456,Morning,Happy,65.61497145031655
68.22958912896905,35.90891498840767,,Afternoon,Sad,85.49256565110713
,36.651230322344254,13.860565684544738,Night,Relaxed,25.267962773934904
71.03832724878123,35.79135923060352,10.882970515812225,Evening,Sad,32.71916058289129
62.9190299863493,36.028499965049114,11.652936341929967,Morning,Sad,53.71207482867399
89.53740961873959,36.85124518000889,30.708829294805398,Afternoon,Stressed,21.157280648930232
108.30867180367167,37.079764532157036,28.38281066227698,Afternoon,Stressed,81.11562615875056
73.59255888326655,36.2406193576646,18.395430483646273,Morning,Relaxed,77.36366450057608
93.58198375003913,37.53857239294156,33.800591881281804,Afternoon,Stressed,14.529171196578162
,36.31725956923586,15.12420585064232,Night,Relaxed,46.38297318166321
72.65982183094286,36.90767045442186,13.187045156175486,Afternoon,Relaxed,77.48277666546214
70.78368859341711,36.815438995702436,12.732885039880522,Night,Relaxed,33.73295311034148
66.84788801343743,36.213099748871585,8.401072137049221,Evening,Sad,63.31068227177317
80.4982568254382,36.96889077100717,19.967154207854495,Night,Happy,5.021312145757273
105.5443165497326,38.072303141025046,27.80627039975853,Night,Stressed,60.868876052931796
64.46826019873288,36.009203349368065,14.179517098407803,Morning,Relaxed,15.265298000060701
61.00230539383658,36.11473242534579,12.226938073430953,Night,Sad,83.05833251144513
95.21280437104063,,22.459060728230355,Afternoon,Stressed,35.544946358047845
83.12833673882503,36.676436910163254,18.889600946613605,Afternoon,Happy,28.15538627281957
80.05116530509794,36.730719640937394,24.284540717223727,Morning,Happy,84.0888976711485
93.6008458329481,36.90128079862256,19.868499477854023,Afternoon,Happy,5.014402307181021
73.14641643446431,36.616253542481715,17.607285858735974,Morning,Relaxed,39.66087993343448
75.90889658383264,36.424665927084405,20.15364378212051,Night,Happy,37.00035405750314
75.76603140965797,36.70219294034965,,Afternoon,Happy,28.480037424955086
68.28759803747937,35.63625689260563,12.35297462072525,Evening,Sad,91.17543320014771
85.26901026017451,36.35642412626604,22.887529208146518,Night,Happy,75.09283935167223
67.28768673074116,35.85124247677896,16.252871177946417,Night,Sad,6.392316419193877
67.54334124793567,36.03185363034666,10.912256268441368,Night,Sad,71.46874494349541
110.26186317361662,37.46701268955459,26.10352200239284,Morning,Stressed,52.7299133128794
60.2829224249581,35.82161824984815,,Evening,Sad,90.08678944015792
61.58982808400343,35.98769537369896,13.100190114055389,Night,Sad,31.294561734835845
115.20049106929648,38.494927536668776,32.771123519730196,Afternoon,Stressed,57.416199960958295
64.49092128985215,35.89286928905768,13.132561759434742,Afternoon,Sad,50.0755274740986
58.41522212951571,35.834149489613644,11.056280811133073,Morning,Sad,48.95609062276057
98.56002629225026,37.34918305823237,21.01630993510973,Morning,Stressed,45.610539951721265
70.57001529030467,36.40875573929366,,Night,Relaxed,20.562947553228128
69.38604787212412,36.49772513362369,13.243575026327795,Afternoon,Relaxed,75.57099224923928
101.17874800464568,37.432599564246395,27.536136358785317,Morning,Stressed,45.13360327392887
67.53145929959044,,,Evening,Relaxed,95.85162750026058
54.13089371882651,36.24898865192141,13.577926710468795,Evening,Sad,26.08084271927763
72.75159987198364,36.226311511045175,11.64002570918515,Morning,Relaxed,68.2743839627041
74.98735317681096,36.8587535765293,17.920188145748938,Night,Happy,94.07170796391084
68.46889927128672,36.828372746136296,15.854799209054434,Night,Relaxed,66.34583230160925
63.19307116409081,35.90943464844283,12.784930282253177,Night,Sad,87.12729076173946
68.71234743547964,36.672296148222415,18.470741072089197,Evening,Relaxed,82.74809597570061
85.49388425993595,36.72790238055256,14.302914758739849,Afternoon,Happy,36.011771548900384
106.05060729802909,36.92633901617583,32.16752749973421,Morning,Stressed,60.01239399394965
,36.34544268134043,,Afternoon,Happy,15.62613398113556
69.65888048704353,36.12879930654597,12.308634253272562,Afternoon,Sad,53.552588269559955
85.03950213998226,38.036443371496446,28.180403032551816,Evening,Stressed,23.04219718143372
63.38930212404968,36.180985810102136,11.354351072506782,Night,Sad,74.37368149524455
72.40315017022994,37.12825745554128,21.39644662722718,Evening,Happy,52.80584218921246
69.86923873199518,36.57419389434188,12.243140342523533,Morning,Relaxed,41.12273626316605
59.03422676950633,35.353169690587556,8.351118226647074,Morning,Sad,26.879709616697756
96.41169298691541,38.67510290000286,28.306543300390626,Night,Stressed,99.86984818412868
60.70947227615903,35.29514150790244,13.966304421839718,Evening,Sad,7.171052088493268
,35.94994713680244,17.947970721817025,Night,Relaxed,4.356068057242002
66.77023109970301,36.05012253474254,13.602114190119707,Night,Relaxed,21.725740049386456
60.38783656994261,,10.549733812967277,Morning,Sad,97.10724586278197
66.50096081300097,35.94416329567435,11.154917779189924,Morning,Sad,97.92381683199845
90.39923745866501,37.18485677796743,27.05045351067122,Afternoon,Stressed,65.49277347721359
75.45987962239394,37.3494376297563,18.746065884424464,Morning,Happy,88.01066672064047
66.90509928196161,36.28551294497118,14.747532628135502,Afternoon,Relaxed,21.39617308407954
76.99680655040598,36.81409417812942,19.851133141799906,Afternoon,Happy,97.20420941766236
61.15442388278805,36.23263364122893,7.248667977814768,Morning,Sad,14.278485013956466
99.68315584939138,37.34161744703218,35.75303775296535,Afternoon,Stressed,10.112518818165828
72.93848149332354,37.153832036216386,23.624897115993857,Evening,Happy,11.22115392472729
64.51345905613987,35.94141069132537,10.428640806776007,Morning,Sad,57.31279232725647
74.93285881575503,36.88658693835143,13.843889998047286,Night,Relaxed,78.09744007180524
73.14661668309013,35.7120516009259,11.533265422472931,Evening,Sad,36.66671778746331
77.05317621527894,37.2511978965748,22.15736166686259,Evening,Happy,97.78959877861266
72.82068924410281,35.990934007117524,18.85259999212284,Night,Happy,43.44201381183295
65.55410547566902,36.162847967795706,15.626682410491098,Afternoon,Sad,15.044855077321628
68.75776763728567,36.32751501338394,15.612206106824948,Afternoon,Relaxed,46.59667481861367
72.00807708398746,37.082656883808134,16.089856169651927,Afternoon,Relaxed,67.90371654224398
58.80852155811977,36.42965104305739,13.035087551624542,Afternoon,Sad,83.22257805043787
,37.16036417664918,,Night,Happy,45.87682899565929
53.64057041787032,35.284692997393115,13.1964987492599,Morning,Sad,59.36068260491675
63.305701649503206,36.00914865142608,14.793696403626656,Evening,Sad,26.734471215885335
77.27808637737408,37.171344893592035,21.24361992443439,Afternoon,Happy,64.5916526405514
64.35373537926417,36.45005678391559,14.940416856576299,Evening,Relaxed,98.59719439503436
65.49952771951205,36.58091679077067,7.1298726204543525,Afternoon,Sad,4.905357258779386
78.5567068053993,36.92247582671434,17.893168873652687,Morning,Happy,88.65306707051678
,37.83656601034485,27.392994540906237,Evening,Stressed,56.22825027675228
65.61285665020262,37.03180618054221,24.678394976759105,Evening,Relaxed,25.209865956229994
77.40864890863176,36.633905208395845,18.464404869791743,Morning,Happy,95.48897100092579
78.93276424144076,36.85125963143838,20.692976951795984,Evening,Happy,48.33543030588989
57.8950771946361,36.05124956952399,10.351882316921976,Afternoon,Sad,33.16902516733856
110.33854941032175,37.190463631741395,34.08433984766131,Evening,Stressed,18.149762827084114
65.71025472162304,36.437386570069705,12.164659773434174,Evening,Sad,24.445221025666207
66.84554120894948,36.54240605798208,14.06817925530128,Evening,Relaxed,83.28490415914426
71.73595930002682,36.29015456625176,17.429154795263536,Evening,Relaxed,61.44100093171658
50.968914452507285,35.4225564966112,14.282265463062501,Night,Sad,91.3245619488316
79.20030735018287,36.63807209590719,19.720820743689654,Night,Happy,23.196845215778584
63.712298899691255,36.279076846872584,12.284111623188,Evening,Sad,12.113857384890148
75.87251401603744,,22.060566908063684,Night,Happy,0.6087530975590005
82.36618812286773,37.42262023959363,17.957534365738574,Morning,Happy,50.78620376159938
98.15725266935492,36.9000701389102,31.064749868358113,Evening,Stressed,99.83069303819882
70.43359877671101,37.085127151455815,19.8078802005507,Morning,Happy,69.4965268818639
63.77900082403786,36.305977373879095,9.832378300026328,Afternoon,Sad,30.839459196514607
66.54786037166804,36.496534610532,14.752060595920078,Evening,Relaxed,87.68585830261716
78.88268607337075,36.673704655753916,20.880028900106666,Morning,Happy,78.17222659879597
86.33455574593312,37.25886509583818,21.790386440055464,Morning,Happy,1.5415166076539255
72.87117398049526,36.607666927984056,17.03946103748691,Night,Relaxed,81.68604805410224
73.11165316021454,37.14312621296207,19.835697643214864,Evening,Happy,30.052675723849596
61.454368075490436,35.995080367123265,9.746906375432406,Afternoon,Sad,14.967346458360108
98.44945001546284,38.234791268680446,26.04993598959462,Morning,Stressed,22.633083973707457
68.7491367999305,36.33292135769451,12.343013215031306,Night,Relaxed,46.8579804375139
100.38919185143735,38.22164477681597,21.536591922445314,Morning,Stressed,42.486792706801104
59.64372925153637,35.989201376406825,10.791016782439904,Afternoon,Sad,28.888729937422674
61.895773903586786,36.134634155569955,14.206261412139481,Evening,Sad,17.22183222070327
65.05011651121127,36.03633539950116,12.603238495907194,Night,Sad,76.22307896421692
81.62041984697397,37.2105894672597,21.876567611951995,Morning,Happy,99.01097837349171
77.89677338617321,36.972967088916725,18.88904576167949,Evening,Happy,77.77915804196904
68.12977156071726,36.25565836566648,13.653077756612815,Morning,Relaxed,29.59369676715412
66.22638918889214,36.04891832022882,14.69947905910125,Night,Sad,24.480896141213336
90.31566151719633,38.21972285757657,27.03463932783885,Morning,Stressed,21.766587606593824
61.966065135426,36.53890517286958,14.515010287909327,Night,Relaxed,13.669507448903628
71.82274811565875,36.49576378341997,9.713627582867804,Morning,Relaxed,55.13305496923012
99.73693136732227,38.24805111671278,38.850838078236364,Night,Stressed,60.54003719533442
74.72543689301429,36.535842902292714,10.874811345243867,Evening,Relaxed,70.55026606631372
74.59703740012253,36.42176904612318,18.137337454807096,Evening,Relaxed,68.0213370933668
72.89073376482385,36.56713620996735,15.222088057023715,Night,Relaxed,29.233331128338246
74.04348251398676,36.43669514007126,21.29096836228215,Night,Happy,33.03110053968466
83.16959511159006,36.996309696906216,17.683270621614916,Evening,Happy,68.15145354423379
103.24749006572299,37.54264211674668,30.363623137016436,Afternoon,Stressed,34.94476407836283
99.9154212087731,37.70165019512264,24.650523354597482,Afternoon,Stressed,21.262318961931303
66.87218162977287,35.4432486687149,12.32948757492877,Morning,Sad,37.43361536967396
66.1902590768384,36.775699627177055,14.615103016580406,Night,Relaxed,27.208415757797766
83.81725845434721,38.20912017737878,26.924061621421963,Morning,Stressed,8.831272121857781
73.76108409017576,36.699264590212955,20.395821566925296,Afternoon,Happy,83.01389022766536
103.05890228547827,37.31164978504822,29.690799580196582,Night,Stressed,85.31113891570364
83.43130095187257,36.506370885265305,21.68128709797745,Afternoon,Happy,21.975030016687946
92.93519014823153,37.39330389069642,31.43097379524011,Afternoon,Stressed,6.477219952520175
88.43804045111557,37.10109312583133,32.65548301142304,Night,Stressed,73.88274373511796
65.87937546614562,36.880291812818136,19.242885318013265,Evening,Relaxed,21.15286258634137
70.35942465165353,36.30490999700106,14.478194785138715,Evening,Relaxed,39.343548943686024
62.347461885309215,,11.93965666674173,Night,Sad,6.413525223738326
69.15814153832234,35.70631342616782,11.815531590733439,Night,Sad,22.626958475843516
116.90934825012891,36.02350460068878,49.493591948570895,Afternoon,Sad,79.29022783296358
67.75659862380522,35.97856630287036,11.945420120720598,Night,Sad,80.43964469152019
83.6143262695038,37.41402603254436,23.208941657369024,Afternoon,Stressed,20.70848248877104
73.39895842541979,36.59036968287844,11.590152416451783,Afternoon,Sad,33.59138451066895
62.150239100612595,36.118281506838436,14.473287316570259,Morning,Relaxed,13.423841909374357
84.12708174494014,36.68755375773512,22.297531400744205,Morning,Happy,7.417263028492238
102.59546469578042,37.58991553976895,32.36331528038357,Evening,Stressed,99.21717144484094
92.31621056242643,37.306142490521765,23.591755346191043,Night,Happy,65.55939512448393
116.90934825012891,35.56470802126768,49.493591948570895,Morning,Sad,54.20965091983187
89.96210415896063,37.57655099646716,32.86843515001277,Morning,Stressed,76.54985004052996
79.74070281227404,37.74954278273297,29.493108718679,Night,Stressed,84.00771596877242
64.485822398878,36.97639418794624,7.713265351725282,Afternoon,Sad,80.67147680447275
81.61359280169044,36.28922491872864,18.75246207860839,Morning,Happy,1.6539449289876607
67.76636344475475,35.64509550200036,9.656660283865419,Night,Sad,18.68078981904985
68.20880979430932,36.435848773058616,14.992795349254346,Morning,Relaxed,65.49053021178311
87.82321827907003,36.64583992479899,19.27432287912068,Morning,Happy,37.575934780396295
68.73093703657202,36.398090559317005,14.775288614115315,Night,Sad,98.2482651061107
80.93227157384713,36.883990587895944,21.754724581151343,Morning,Happy,66.5404792638254
98.75216957157163,37.22707870701446,30.93769392206981,Evening,Stressed,95.65489087292065
74.03324301430204,37.94736175732357,26.374516395129113,Evening,Stressed,20.144648164579383
78.24329120454138,36.875710128998236,11.852620526223124,Evening,Relaxed,86.3957028115023
76.53545202369673,,21.767319874973346,Night,Happy,32.135230581522535
76.64830696405868,36.86518692017683,9.856637838824529,Evening,Relaxed,98.95648082378068
53.53011829983207,,12.654839543301975,Afternoon,Sad,15.76886720731473
65.55478048034021,36.427780974443735,14.705682349386546,Morning,Sad,51.63398188383266
116.90934825012891,36.4204697212546,49.493591948570895,Morning,Sad,79.28445338371219
71.27599242226626,35.59712868051912,11.941130538181017,Morning,Sad,43.26424806040359
68.97008536770566,35.512196672467034,15.545582352873431,Night,Sad,46.80840601876467
64.68568136910406,36.22322219995174,16.812361517954223,Morning,Relaxed,98.6355795505741
109.34734979664344,37.391773888614274,29.583099277807673,Night,Stressed,42.530815030115335
101.40533591631034,37.676773931599335,32.88396911956909,Afternoon,Stressed,60.407210059906355
71.10998560486752,35.67116309257858,14.620769404339942,Morning,Sad,5.45396606751507
62.5311471112575,35.63221999050474,15.963158329630382,Evening,Sad,84.221008021026
,36.88113704773395,23.693414651472068,Night,Happy,64.81680489795436
90.3718431366049,36.53391641873697,24.15629485753437,Night,Stressed,40.40201028628135
65.83899893203677,36.688311427244514,14.3270360645021,Afternoon,Relaxed,1.6169539954519752
,36.39427272348088,15.553635907018037,Afternoon,Relaxed,59.16688205935039
110.91019305775117,37.360215847866726,26.56386734542995,Morning,Stressed,1.2657828484162192
67.56421806539689,35.981032963055114,13.259399705425167,Evening,Sad,0.12036139090179088
74.43382662577129,36.57290355710291,17.236335119354152,Night,Relaxed,61.60985621493546
64.36434279174001,36.243671934281764,16.310665496381233,Afternoon,Sad,18.901706733455427
65.90077538665149,36.572690682399156,22.43955460472381,Morning,Relaxed,19.18875497180953
58.65155006463446,36.20131110380394,9.136964004553372,Morning,Sad,65.32715658327437
,36.899694203593874,16.678078132968018,Afternoon,Happy,5.3697187939374285
62.93963772158105,35.886574169705,9.835265322455285,Evening,Sad,31.340556147455633
74.15660981190234,36.82321049229428,20.66891357997405,Night,Happy,14.943190214201907
102.03641615793175,38.08230749515518,27.30881907004423,Night,Stressed,58.01763697965339
,36.04541930636796,15.399264833288495,Night,Sad,66.17651547273958
100.41407568872589,37.38304248467777,,Night,Stressed,72.11358535990435
70.21366992363818,36.22649706175943,12.998145793631156,Evening,Relaxed,25.52312169185654
85.22162799628714,37.40719126604104,33.795892513526304,Morning,Stressed,8.924975163658399
86.92564598530386,37.515537983437504,32.51357445886629,Evening,Stressed,7.868365694189783
82.44892250743365,37.83172386457576,26.253921914555388,Afternoon,Stressed,42.615154845072375
69.95461924089888,35.77904702222239,13.357025683885848,Evening,Relaxed,94.58444090627151
96.66661687057322,37.828682481694784,33.966427025825624,Evening,Stressed,21.772903424702463
82.82879597647094,36.41784506607608,26.594724196926606,Evening,Stressed,25.67416013415493
80.73621077718592,37.80501158489223,28.00928994705765,Evening,Stressed,10.088880210585893
75.58071281899433,37.30293119368258,16.94894965815052,Night,Happy,60.55702738939303
79.82086980445024,36.51803606410179,24.5977962472385,Evening,Happy,67.98728739471748
94.02663181337317,37.35387239227808,36.205736719393634,Evening,Stressed,64.293120816076
77.79977756651508,36.349057114064564,19.35930538361136,Evening,Happy,86.11302430447813
69.92321779839668,36.37709474323459,19.790549383817527,Morning,Relaxed,48.642583502607174
61.19268917290525,35.68976964316292,14.015306985200793,Morning,Sad,13.445704076706445
,36.35211809932277,10.84012592817415,Night,Sad,28.940513070441266
89.43092950605265,36.51333786781987,18.335288853791543,Evening,Happy,66.24299734213518
70.4061439235048,36.3733238871207,20.4058460417026,Night,Happy,61.312197374155986
75.35707477764387,37.96402253550285,34.13320767694948,Afternoon,Stressed,53.10031297429625
73.92905693606134,36.643183093844286,19.012486833677375,Morning,Happy,68.29644186886871
88.90432171164016,37.58028867480782,34.4932422934245,Evening,Stressed,63.739085037329936
72.33377191399227,35.9310732871821,15.76190388270283,Evening,Relaxed,88.13248894649517
75.49919565825266,36.66465512774265,15.697971614438858,Morning,Relaxed,58.60163774782966
64.7357002285435,36.10315344693729,13.518775878618314,Morning,Sad,77.86013587005564
75.09483055559932,35.24295375893764,10.248200844567783,Evening,Sad,24.870715596646786
73.51552933630258,36.41819659052597,18.791283485705343,Night,Relaxed,67.8182584589068
106.64665208501572,37.26739156669096,27.052163080037992,Night,Stressed,90.21941183826758
,37.49994042572045,,Night,Stressed,38.57323278998332
67.47175696845177,36.06191959562493,18.53170980470269,Morning,Relaxed,77.91041873386466
78.45271723590002,37.44688925307899,33.10373777639712,Evening,Stressed,72.47893011954353
77.53499532670584,36.723506834773744,19.08223147426212,Night,Happy,5.952619687182247
65.14889631617312,36.39918511065288,8.980614481492891,Morning,Sad,58.15083096240723
74.46832512996986,36.38596956253553,22.893955768707464,Afternoon,Happy,13.018934920080238
71.16217703791898,36.68929234694933,13.88252436038956,Morning,Relaxed,96.73191722305911
62.246364879556815,36.08311882513125,16.48226913804146,Evening,Sad,81.14075027006562
99.14647985104783,37.57445503792319,,Afternoon,Stressed,10.97238012471201
111.41159539091574,37.74089185393064,25.458969088557147,Afternoon,Stressed,12.175199764767841
85.79297789503703,36.684633336731046,20.49876736742151,Afternoon,Happy,59.4473854912619
81.80818012523817,36.77326398814616,20.16456797855085,Afternoon,Happy,34.48891741731833
,35.77273508662822,9.306475182472472,Night,Sad,3.490585907310928
72.60183984295078,36.30199041298225,15.75331979700456,Evening,Relaxed,54.16415078330531
61.96327200617272,35.73824540532244,10.652753717933194,Morning,Sad,38.78450996858469
68.97719126334644,36.17507654099198,,Evening,Sad,10.107649237174265
60.458489345170975,36.17637892282032,10.500377185667082,Morning,Sad,80.19203922559826
112.1266771283857,36.48729095833976,30.12203669766581,Morning,Stressed,91.5076765278806
78.07458859791842,36.51052296182596,18.967910543565253,Evening,Happy,75.659393401413
98.73493269401722,36.37592855660392,,Night,Stressed,82.24223100162773
91.20595501014158,37.41516592060939,23.015329542660204,Evening,Stressed,21.649056726611736
65.08905863358191,35.96586285439805,20.24266472286979,Morning,Relaxed,26.3572950918601
82.45701137064248,37.857581200380345,18.718750326258867,Afternoon,Stressed,20.852754029918774
85.19012801671082,37.04153622733504,28.329317757700785,Evening,Stressed,76.5063431365564
76.73335383713145,37.364607348942506,21.28168572253402,Evening,Happy,94.79170789344971
84.2212818862281,36.99566799941658,37.12947374812295,Night,Stressed,71.68372067339025
,38.18520484699194,32.52663250039033,Afternoon,Stressed,88.1466764879556
105.71411301887491,37.21920603231336,37.00199897397641,Afternoon,Stressed,63.869909488317255
67.84930167522623,36.09697190986349,17.498397010636147,Evening,Relaxed,38.765990055879904
68.69194525602605,36.61435031224718,16.842228669147275,Morning,Relaxed,42.57616149303052
70.73825741018152,36.31476310918498,16.879398275332758,Morning,Relaxed,7.532143216740483
80.85684140594985,37.26534559265676,20.41537537432622,Evening,Happy,3.145719524602608
70.91856566555948,36.269651220437844,12.372324848552157,Night,Relaxed,69.54756041890774
83.87317026714669,36.49636868742195,18.929529576878863,Night,Happy,43.84288920111806
66.66274770383771,36.33532419205841,21.175805239200926,Morning,Relaxed,55.22150680546295
84.79635413042604,36.61654465910241,17.713990174539035,Night,Happy,55.76612476224163
91.57329283336755,36.64699508034357,20.256208829821578,Evening,Happy,27.73758133333014
67.01048708501483,36.511907527199554,15.473264613480803,Evening,Relaxed,47.58925108294907
121.84674238064073,37.793166487789065,20.82595985182722,Night,Stressed,47.07602216677023
74.38023546592554,36.759011138552104,11.738569499288102,Evening,Relaxed,38.8427221227857
87.69018283232984,36.909979473829054,22.81869488037116,Morning,Happy,82.06753834010705
58.01685572105886,35.78522494477244,13.710306730964046,Morning,Sad,45.11640036875959
90.53757325780249,37.54956916970906,30.145513541625114,Morning,Stressed,60.36445245059878
,37.379125180553274,31.414730922537423,Afternoon,Stressed,89.55201203808261
65.91403454602668,35.96629383255888,11.972567801267463,Evening,Sad,86.62336228589224
67.69566051591403,35.89631714559099,13.758352602868852,Evening,Sad,89.04222037791652
71.48877492629836,36.25755394603425,9.764660145976013,Night,Sad,27.000499646501396
68.5222732421572,36.43684659902008,7.024570704437364,Night,Relaxed,3.498248830806283
66.5816952785267,36.89383193539702,7.752997861603559,Night,Relaxed,26.10667998953292
73.37773696772243,35.891506416694305,12.440763165576067,Morning,Sad,27.870734562070865
74.64553750969444,36.67023254365411,,Afternoon,Happy,90.93603267249681
69.96572684795693,36.401565400049435,,Morning,Relaxed,64.92427328379706
71.59377545342673,36.782600875080966,15.333979495518932,Evening,Relaxed,8.170395960222876
83.31065337260523,36.80417878757388,16.66283185224482,Afternoon,Happy,13.537859601110114
109.41716760950052,36.791783185901906,28.192057097122035,Morning,Stressed,15.567612554197542
81.92658689864419,36.80552551375686,17.859830467347695,Night,Happy,63.04217481689231
65.20249153836026,,10.95540749365412,Afternoon,Relaxed,73.54140255070031
67.83104912788868,36.368252218736934,,Morning,Relaxed,85.96439105653961
82.56892975456104,36.989834559831884,20.913506438307568,Evening,Happy,94.06365508062432
67.83843375467293,35.775237912685725,12.594254704238809,Morning,Sad,20.17045573864418
93.7988635678863,38.10512175025344,28.168791512609104,Afternoon,Stressed,30.977248472404906
68.96528190328715,35.565017946145126,,Morning,Sad,24.032288074483066
64.15601606648927,36.32386308624349,12.012958968441433,Afternoon,Sad,35.87615674661377
116.90934825012891,37.11470276775106,49.493591948570895,Evening,Happy,91.46651074237494
80.56758672625624,36.81776553020434,19.48524692515331,Evening,Happy,57.511256693936154
106.71120631033926,38.15400595783089,30.884931557275305,Afternoon,Stressed,73.81918973244991
72.05292970726073,37.05829611205508,19.230697546652635,Night,Relaxed,49.011923612678196
73.16411943983161,36.39501624964555,,Afternoon,Relaxed,2.885791333612453
72.87625906893271,36.765638046424215,21.94510889925346,Afternoon,Happy,6.419548599781432
89.19856348497224,37.8042210347371,31.317733702890845,Morning,Stressed,53.792303126788575
61.600507071123815,36.76851175419163,13.028811242574863,Evening,Relaxed,71.87890348200257
72.50596160604223,36.73367320406362,9.058697311301938,Morning,Relaxed,21.53305275287315
67.48842664886685,36.309950993238644,12.081777679104542,Evening,Relaxed,72.1909573992304
95.66915724237369,36.71932383211135,37.64648275419766,Afternoon,Stressed,81.06657734835125
97.61950349341313,37.647713643282444,26.853239501566573,Night,Stressed,41.18974783621112
66.18212338131224,36.008385436573334,10.137464840567471,Night,Sad,74.6419232844105
61.19799962833347,35.49766672085169,13.093045261944079,Morning,Sad,40.40299503284599
62.937668790249944,36.64057252098619,18.324800468486796,Night,Relaxed,67.835062945502
56.106845833950985,35.85229469635813,12.619754569166293,Night,Sad,76.3997049319543
64.60460626196824,35.826223430147145,11.116063605491583,Night,Sad,99.19266183081108
67.87454453254524,36.27962798402823,17.3660150527826,Afternoon,Relaxed,34.53966620635961
88.69687520747019,37.240696010484854,20.769758747779722,Night,Stressed,41.104078057461145
83.93542301871226,36.54187599041481,20.43830065532788,Morning,Happy,16.562005941017134
100.41842089336318,38.09117642204589,34.96964878560826,Night,Stressed,20.40730584018069
71.1387612990965,36.74534021059243,8.886473308242552,Afternoon,Sad,69.33950025983778
93.17579002847583,37.36549172679259,28.749060833964187,Night,Stressed,91.7045590154476
61.56542122103756,35.96701868538894,,Afternoon,Sad,39.460495166124055
76.81781820157663,36.566275042443166,13.95545228711214,Evening,Relaxed,17.984444683554123
94.25255831849833,37.359865447768215,30.24901395451416,Evening,Stressed,28.509949938299407
70.69750154270007,36.715977352031935,16.68215184687827,Morning,Relaxed,45.50517048081386
89.46807816565114,37.38393534072577,27.259168220153768,Evening,Stressed,29.065032936536838
84.86684164402274,37.52665371029938,32.797885307552335,Evening,Stressed,23.357908312186627
59.0467571391065,35.74142388659525,10.339489621925619,Evening,Sad,73.59844887570796
116.90934825012891,,49.493591948570895,Morning,Happy,0.7844921240623193
82.06390463468249,37.05070763361954,20.55804305154068,Night,Happy,53.92305273364831
72.50059545404157,36.672460660951515,15.146217462086303,Afternoon,Relaxed,79.37668070297539
79.30867849414408,37.0616961910162,17.29663078876733,Afternoon,Happy,26.62282863174682
80.3490104249501,36.468042227377495,21.227035945460834,Night,Happy,60.329151061201735
60.6140739968915,35.80292681985076,,Morning,Sad,66.89001056186179
72.54462194015774,37.3022311677458,14.935720338820309,Night,Relaxed,65.50246964050899
81.70575987408321,36.91134376201139,18.599758370121652,Morning,Happy,44.58496341987177
75.31356218164726,,18.037315310488488,Afternoon,Relaxed,34.65779878757792
68.90899655656456,35.949109764271455,12.521778129364193,Morning,Sad,83.59240730278134
71.741400329632,36.30096395992171,10.353281590843155,Evening,Sad,75.84459569998643
83.7364680256163,37.32568113302708,20.988060372565478,Morning,Happy,32.12551734139125
,37.013484463426664,22.161561451109243,Morning,Happy,10.301919444220609
67.63553305046116,36.0606673299759,,Evening,Relaxed,7.180754544546919
70.67599864124462,36.714717901717044,10.856978077641006,Night,Relaxed,9.427597789893605
103.5064766778225,37.07431477484359,30.619587131713224,Evening,Stressed,58.28693611920428
64.38493038321545,35.789100761919045,11.88478407256899,Afternoon,Sad,5.166217582898969
72.26286791821148,36.73273569703797,12.08101800994437,Morning,Relaxed,33.69268749640384
88.17609005714105,37.339146891089285,33.95898206401735,Evening,Stressed,75.31997019142294
76.99891561420603,36.71933339283355,20.24006265343652,Morning,Happy,29.43481665153781
63.73750217444219,37.03988562801558,15.658971771474166,Night,Relaxed,76.33080771801298
65.60112816717107,35.76478923750181,11.671167119077237,Afternoon,Sad,74.54670382070553
106.12946530207202,37.331810668444795,27.560033418963872,Night,Stressed,24.582713263321633
86.79823120953975,38.04167021895566,31.894052647482965,Night,Stressed,72.88221800927455
68.02769889040202,36.13548981049488,11.564452835216226,Morning,Sad,74.77766382721008
83.89996428114074,37.44217321572589,30.3787967159919,Night,Stressed,39.745392566702684
94.75342719268507,37.880652781704725,22.62881360552295,Night,Stressed,21.042048374151822
78.38969241897162,36.728315585940074,19.28141581842588,Afternoon,Happy,52.12708068918691
66.3194721522701,36.292515328591044,14.475144094968234,Morning,Sad,92.13975880001964
74.84689719388275,36.70170776266505,18.032877619257093,Evening,Relaxed,63.9616732432062
66.05285016979232,35.731143161305,13.789155358487513,Evening,Sad,17.29224976272612
,36.478008452873134,,Evening,Relaxed,68.275692473352
66.13855782247914,36.59592017434216,13.272474384903179,Morning,Relaxed,42.720302728183455
89.32887255572378,36.30154398131931,17.28028771804016,Evening,Happy,59.1528797355373
91.98502636479127,38.26757436000378,33.58641790579388,Morning,Stressed,73.4064035023108
69.2693518405452,36.0950041860455,14.159281845767428,Afternoon,Relaxed,51.49473515144448
79.61449145292949,36.7390863841871,20.265939348293752,Night,Happy,81.39839745733086
70.66367403704126,36.719037519411984,18.637896685050237,Night,Happy,72.21555793166277
99.99766438496023,36.93366547406155,,Morning,Stressed,61.50733400185106
72.24006058963171,35.78189475447976,14.86335912963958,Evening,Relaxed,15.079281583235149
